run,Run Title,Alternative,NPV,IRR,AVE_IRI
341,T3Run177 Project Analysis,Upgrade,59513300,150.3699951,5.349999905
342,T3Run177 Project Analysis,Regravelling,73651424,-9999.990234,6.809999943
343,T3Run178 Project Analysis,Upgrade,62655624,157.0599976,5.53000021
344,T3Run178 Project Analysis,Regravelling,79628464,-9999.990234,6.889999866
345,T3Run179 Project Analysis,Upgrade,60695428,152.9900055,5.389999866
346,T3Run179 Project Analysis,Regravelling,72043072,-9999.990234,6.820000172
347,T3Run180 Project Analysis,Upgrade,61818580,155.6699982,5.380000114
348,T3Run180 Project Analysis,Regravelling,65268624,-9999.990234,6.820000172
349,T3Run181 Project Analysis,Upgrade,68380616,169.6199951,5.78000021
350,T3Run181 Project Analysis,Regravelling,72322304,-9999.990234,6.989999771
351,T3Run182 Project Analysis,Upgrade,75185056,186.4499969,5.860000134
352,T3Run182 Project Analysis,Regravelling,61646252,-9999.990234,7.03000021
353,T3Run183 Project Analysis,Upgrade,307118048,745.8200073,6.5
354,T3Run183 Project Analysis,Regravelling,366642048,-9999.990234,8.609999657
355,T3Run184 Project Analysis,Upgrade,297892544,724.0499878,6.309999943
356,T3Run184 Project Analysis,Regravelling,346286688,-9999.990234,8.43999958
357,T3Run185 Project Analysis,Upgrade,312901504,759.4799805,6.599999905
358,T3Run185 Project Analysis,Regravelling,371371904,-9999.990234,8.699999809
359,T3Run186 Project Analysis,Upgrade,303452864,737.25,6.389999866
360,T3Run186 Project Analysis,Regravelling,338338496,-9999.990234,8.5
361,T3Run187 Project Analysis,Upgrade,308576160,749.4500122,6.380000114
362,T3Run187 Project Analysis,Regravelling,313258880,-9999.990234,8.489999771
363,T3Run188 Project Analysis,Upgrade,339934656,823.4500122,6.989999771
364,T3Run188 Project Analysis,Regravelling,340898912,-9999.990234,9.039999962
365,T3Run189 Project Analysis,Upgrade,370398848,896.1400146,7.130000114
366,T3Run189 Project Analysis,Regravelling,293921440,-9999.990234,9.159999847
367,T3Run190 Project Analysis,Upgrade,20840650,61.36999893,5.28000021
368,T3Run190 Project Analysis,Regravelling,29453012,591.1699829,6.630000114
369,T3Run191 Project Analysis,Upgrade,20208624,60.08000183,5.199999809
370,T3Run191 Project Analysis,Regravelling,27629180,554.210022,6.599999905
371,T3Run192 Project Analysis,Upgrade,21256284,62.22999954,5.329999924
372,T3Run192 Project Analysis,Regravelling,29815708,601.2399902,6.650000095
