Run Title,Alternative,NPV,IRR,AVE_IRI
T5Run53 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.239999771118164
T5Run54 Project Analysis,Reconstruction,429461984.0,197.22999572753906,3.0199999809265137
T5Run54 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.25
T5Run55 Project Analysis,Reconstruction,398590144.0,184.80999755859375,3.0199999809265137
T5Run55 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.25
T5Run56 Project Analysis,Reconstruction,326474816.0,164.4600067138672,3.0199999809265137
T5Run56 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.25
T5Run57 Project Analysis,Reconstruction,1243198080.0,426.3299865722656,3.119999885559082
T5Run57 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.329999923706055
T5Run58 Project Analysis,Reconstruction,1241650816.0,442.4200134277344,3.119999885559082
T5Run58 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.329999923706055
T5Run59 Project Analysis,Reconstruction,1242093056.0,432.3699951171875,3.119999885559082
T5Run59 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.329999923706055
T5Run60 Project Analysis,Reconstruction,1213920640.0,453.9100036621094,3.119999885559082
T5Run60 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.329999923706055
T5Run61 Project Analysis,Reconstruction,1118019840.0,441.07000732421875,3.119999885559082
T5Run61 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.329999923706055
T5Run62 Project Analysis,Reconstruction,1040434496.0,412.239990234375,3.119999885559082
T5Run62 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.329999923706055
T5Run63 Project Analysis,Reconstruction,856617472.0,366.5899963378906,3.119999885559082
T5Run63 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.329999923706055
T5Run64 Project Analysis,Reconstruction,107323336.0,80.73999786376953,3.5299999713897705
T5Run64 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.779999732971191
T5Run65 Project Analysis,Reconstruction,107224240.0,81.66000366210938,3.5299999713897705
T5Run65 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.779999732971191
T5Run66 Project Analysis,Reconstruction,107165320.0,80.8499984741211,3.5299999713897705
T5Run66 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.779999732971191
T5Run67 Project Analysis,Reconstruction,104535864.0,81.13999938964844,3.5299999713897705
T5Run67 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.779999732971191
T5Run68 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.779999732971191
T5Run68 Project Analysis,Reseal,53510408.0,51.630001068115234,9.020000457763672
T5Run69 Project Analysis,Reconstruction,87026504.0,71.69999694824219,3.5299999713897705
T5Run69 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.779999732971191
T5Run70 Project Analysis,Reconstruction,68720440.0,62.04999923706055,3.5299999713897705
T5Run70 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,12.779999732971191
T5Run71 Project Analysis,Reconstruction,650514176.0,624.780029296875,3.9800000190734863
T5Run71 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.3100004196167
T5Run72 Project Analysis,Reconstruction,645774208.0,623.1199951171875,3.9800000190734863
T5Run72 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.3100004196167
T5Run73 Project Analysis,Reconstruction,648866624.0,623.6900024414062,3.9800000190734863
T5Run73 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.3100004196167
T5Run74 Project Analysis,Reconstruction,627195648.0,609.9299926757812,3.9800000190734863
T5Run74 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.3100004196167
T5Run75 Project Analysis,Reconstruction,570335232.0,555.6799926757812,3.9800000190734863
T5Run75 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.3100004196167
T5Run76 Project Analysis,Reconstruction,533158080.0,521.7100219726562,3.9800000190734863
T5Run76 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.3100004196167
T5Run77 Project Analysis,Reconstruction,433627264.0,432.1199951171875,3.9800000190734863
T5Run77 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.319999694824219
