Run,Run Title,Alternative,NPV,IRR,AVE_IRI
262,T4Run262 Project Analysis,Overlay,722252608,292.9700012,3.630000114
263,T4Run263 Project Analysis,Overlay,703482880,309.0499878,3.640000105
264,T4Run264 Project Analysis,Overlay,646414272,301.3399963,3.640000105
265,T4Run265 Project Analysis,Overlay,600989184,287.8500061,3.650000095
266,T4Run266 Project Analysis,Overlay,493802912,260.6099854,3.650000095
267,T4Run267 Project Analysis,Overlay,1854845824,623.2999878,3.710000038
268,T4Run268 Project Analysis,Overlay,1847815040,652.5800171,3.710000038
269,T4Run269 Project Analysis,Overlay,1851929472,639.6199951,3.710000038
270,T4Run270 Project Analysis,Overlay,1802672768,684.6500244,3.720000029
271,T4Run271 Project Analysis,Overlay,1656462080,667.25,3.74000001
272,T4Run272 Project Analysis,Overlay,1541526016,640.0100098,3.74000001
273,T4Run273 Project Analysis,Overlay,1269189120,578.8599854,3.75999999
274,T4Run274 Project Analysis,Overlay,184356496,77.72000122,3.349999905
275,T4Run275 Project Analysis,Overlay,184814992,79.94000244,3.349999905
276,T4Run276 Project Analysis,Overlay,184407296,78.70999908,3.349999905
277,T4Run277 Project Analysis,Overlay,181290160,81.84999847,3.349999905
278,T4Run278 Project Analysis,Overlay,167198624,79.98999786,3.349999905
279,T4Run279 Project Analysis,Overlay,153706912,75.81999969,3.349999905
280,T4Run280 Project Analysis,Overlay,124986832,68.75,3.349999905
281,T4Run281 Project Analysis,Overlay,1047550208,337,3.819999933
282,T4Run282 Project Analysis,Overlay,1042162432,348.5,3.819999933
283,T4Run283 Project Analysis,Overlay,1044858496,341.3900146,3.819999933
284,T4Run284 Project Analysis,Overlay,1013898624,357.1000061,3.829999924
285,T4Run285 Project Analysis,Overlay,930378496,348.5599976,3.839999914
286,T4Run286 Project Analysis,Overlay,863052288,325.4200134,3.839999914
287,T4Run287 Project Analysis,Overlay,706793984,291.4500122,3.859999895
288,T4Run288 Project Analysis,Overlay,3033503488,-9999.990234,5.53000021
289,T4Run289 Project Analysis,Overlay,2994084096,-9999.990234,5.53000021
290,T4Run290 Project Analysis,Overlay,3016448768,-9999.990234,5.53000021
291,T4Run291 Project Analysis,Overlay,2883428608,-9999.990234,5.539999962
292,T4Run292 Project Analysis,Overlay,2619943680,-9999.990234,5.559999943
293,T4Run293 Project Analysis,Overlay,2433297664,-9999.990234,5.559999943
294,T4Run294 Project Analysis,Overlay,1970289280,-9999.990234,5.590000153
295,T4Run295 Project Analysis,Overlay,214121440,105.5,4.53000021
296,T4Run296 Project Analysis,Overlay,212837552,107.1699982,4.539999962
297,T4Run297 Project Analysis,Overlay,213116032,105.5599976,4.539999962
298,T4Run298 Project Analysis,Overlay,206101408,106.7699966,4.539999962
299,T4Run299 Project Analysis,Overlay,188714288,103.8499985,4.539999962
300,T4Run300 Project Analysis,Overlay,172142176,94.01999664,4.539999962
301,T4Run301 Project Analysis,Overlay,138123200,82.70999908,4.550000191
302,T4Run302 Project Analysis,Overlay,1042148544,402.6400146,5.210000038
303,T4Run303 Project Analysis,Overlay,1030977600,410.7200012,5.21999979
304,T4Run304 Project Analysis,Overlay,1036146816,403.2399902,5.210000038
305,T4Run305 Project Analysis,Overlay,994620352,410.1099854,5.21999979
306,T4Run306 Project Analysis,Overlay,907200064,399.1600037,5.230000019
307,T4Run307 Project Analysis,Overlay,836836608,357.1099854,5.230000019
308,T4Run308 Project Analysis,Overlay,678474624,312.1199951,5.25
309,T4Run309 Project Analysis,Overlay,2680640768,-9999.990234,6.840000153
310,T4Run310 Project Analysis,Overlay,2635464704,-9999.990234,6.840000153
311,T4Run311 Project Analysis,Overlay,2660150784,-9999.990234,6.840000153
312,T4Run312 Project Analysis,Overlay,2523147264,-9999.990234,6.849999905
313,T4Run313 Project Analysis,Overlay,2279770368,-9999.990234,6.869999886
314,T4Run314 Project Analysis,Overlay,2116915328,-9999.990234,6.869999886
315,T4Run315 Project Analysis,Overlay,1700721536,-9999.990234,6.889999866
316,T4Run316 Project Analysis,Overlay,61931244,55.74000168,2.700000048
317,T4Run317 Project Analysis,Overlay,62545700,56.58000183,2.700000048
318,T4Run318 Project Analysis,Overlay,62195600,56.18000031,2.700000048
319,T4Run319 Project Analysis,Overlay,61976884,57.18000031,2.710000038
320,T4Run320 Project Analysis,Overlay,57424336,55.68000031,2.710000038
321,T4Run321 Project Analysis,Overlay,53168616,54.41999817,2.710000038
322,T4Run322 Project Analysis,Overlay,43601476,50.54000092,2.710000038
323,T4Run323 Project Analysis,Overlay,388932352,150.0500031,2.670000076
324,T4Run324 Project Analysis,Overlay,389951424,153.6900024,2.670000076
325,T4Run325 Project Analysis,Overlay,389436832,152.1300049,2.670000076
326,T4Run326 Project Analysis,Overlay,383597120,156.9700012,2.670000076
327,T4Run327 Project Analysis,Overlay,355183456,152.4199982,2.680000067
328,T4Run328 Project Analysis,Overlay,330789472,149.7700043,2.680000067
329,T4Run329 Project Analysis,Overlay,274416224,138.9199982,2.690000057
330,T4Run330 Project Analysis,Overlay,757164800,154.6199951,2.700000048
331,T4Run331 Project Analysis,Overlay,757842560,157.9499969,2.700000048
332,T4Run332 Project Analysis,Overlay,757791744,156.3600006,2.700000048
333,T4Run333 Project Analysis,Overlay,744366976,160.1999969,2.720000029
334,T4Run334 Project Analysis,Overlay,687354432,154.1600037,2.730000019
335,T4Run335 Project Analysis,Overlay,641826944,152.6300049,2.730000019
336,T4Run336 Project Analysis,Overlay,533191584,141.3500061,2.75
337,T4Run337 Project Analysis,Overlay,63217644,56.65000153,2.720000029
338,T4Run338 Project Analysis,Overlay,63835584,57.52000046,2.720000029
339,T4Run339 Project Analysis,Overlay,63483192,57.11000061,2.720000029
340,T4Run340 Project Analysis,Overlay,63234680,58.15000153,2.720000029
341,T4Run341 Project Analysis,Overlay,58595728,56.63000107,2.720000029
342,T4Run342 Project Analysis,Overlay,54266824,55.34000015,2.720000029
343,T4Run343 Project Analysis,Overlay,44501784,51.38999939,2.720000029
344,T4Run344 Project Analysis,Overlay,383936352,164.3500061,2.75999999
345,T4Run345 Project Analysis,Overlay,385096512,169.0099945,2.75999999
346,T4Run346 Project Analysis,Overlay,384511936,167.2200012,2.75999999
347,T4Run347 Project Analysis,Overlay,378950208,173.6100006,2.769999981
348,T4Run348 Project Analysis,Overlay,351015168,167.8999939,2.769999981
349,T4Run349 Project Analysis,Overlay,327115584,165.2700043,2.779999971
350,T4Run350 Project Analysis,Overlay,271535488,152.25,2.789999962
351,T4Run351 Project Analysis,Overlay,790063616,216.8600006,2.75999999
352,T4Run352 Project Analysis,Overlay,791459904,223.0800018,2.769999981
353,T4Run353 Project Analysis,Overlay,791155264,220.3999939,2.769999981
354,T4Run354 Project Analysis,Overlay,778513280,227.9600067,2.779999971
355,T4Run355 Project Analysis,Overlay,719449536,217.8300018,2.789999962
356,T4Run356 Project Analysis,Overlay,672426368,215.9700012,2.789999962
357,T4Run357 Project Analysis,Overlay,559822912,197.2400055,2.809999943
358,T4Run358 Project Analysis,Overlay,150194352,77.38999939,3.150000095
359,T4Run359 Project Analysis,Overlay,151028704,79.55999756,3.150000095
360,T4Run360 Project Analysis,Overlay,150491824,78.55000305,3.150000095
361,T4Run361 Project Analysis,Overlay,148868176,81.70999908,3.150000095
362,T4Run362 Project Analysis,Overlay,137772048,79.62000275,3.150000095
363,T4Run363 Project Analysis,Overlay,127225608,76.86000061,3.150000095
364,T4Run364 Project Analysis,Overlay,104279768,70.23999786,3.150000095
365,T4Run365 Project Analysis,Overlay,932149312,322.1099854,3.779999971
366,T4Run366 Project Analysis,Overlay,927682688,333.8599854,3.789999962
367,T4Run367 Project Analysis,Overlay,930282560,328.0499878,3.789999962
368,T4Run368 Project Analysis,Overlay,903528000,345.4700012,3.789999962
369,T4Run369 Project Analysis,Overlay,828853056,336.9100037,3.799999952
370,T4Run370 Project Analysis,Overlay,771222208,321.3500061,3.799999952
371,T4Run371 Project Analysis,Overlay,632625408,290.8500061,3.809999943
372,T4Run372 Project Analysis,Overlay,2375504896,701.0700073,3.930000067
373,T4Run373 Project Analysis,Overlay,2362287872,733.4000244,3.930000067
374,T4Run374 Project Analysis,Overlay,2370160384,718.6400146,3.930000067
375,T4Run375 Project Analysis,Overlay,2298722304,768.0800171,3.940000057
376,T4Run376 Project Analysis,Overlay,2108450432,748.8900146,3.960000038
377,T4Run377 Project Analysis,Overlay,1962536704,716.5900269,3.960000038
378,T4Run378 Project Analysis,Overlay,1610273920,647.7600098,3.99000001
379,T4Run379 Project Analysis,Overlay,236252544,81.90000153,3.359999895
380,T4Run380 Project Analysis,Overlay,236310544,84.12999725,3.359999895
381,T4Run381 Project Analysis,Overlay,236156944,82.88999939,3.359999895
382,T4Run382 Project Analysis,Overlay,231415040,86.05000305,3.359999895
383,T4Run383 Project Analysis,Overlay,213065616,84.12000275,3.359999895
