Run,Run Title,Alternative,NPV,IRR,AVE_IRI
114,T3Run114 Project Analysis,Upgrade,56728504,136.4900055,4.210000038
115,T3Run115 Project Analysis,Upgrade,59695040,142.1999969,4.329999924
116,T3Run116 Project Analysis,Upgrade,58216632,142.2299957,4.239999771
117,T3Run117 Project Analysis,Upgrade,59344720,144.8800049,4.230000019
118,T3Run118 Project Analysis,Upgrade,65646948,157.8699951,4.480000019
119,T3Run119 Project Analysis,Upgrade,72725968,175.9499969,4.539999962
120,T3Run120 Project Analysis,Upgrade,305374400,740.789978,5.590000153
121,T3Run121 Project Analysis,Upgrade,296224128,719.1400146,5.449999809
122,T3Run122 Project Analysis,Upgrade,311117408,754.3800049,5.670000076
123,T3Run123 Project Analysis,Upgrade,301923904,734.5499878,5.5
124,T3Run124 Project Analysis,Upgrade,307051904,746.75,5.489999771
125,T3Run125 Project Analysis,Upgrade,338208512,820.9799805,5.980000019
126,T3Run126 Project Analysis,Upgrade,368786080,893.9500122,6.090000153
127,T3Run127 Project Analysis,Upgrade,19626246,54.08000183,3.829999924
128,T3Run128 Project Analysis,Upgrade,18918662,52.66999817,3.779999971
129,T3Run129 Project Analysis,Upgrade,20155068,55.38000107,3.859999895
130,T3Run130 Project Analysis,Upgrade,19481930,54.11999893,3.799999952
131,T3Run131 Project Analysis,Upgrade,20096010,55.90999985,3.799999952
132,T3Run132 Project Analysis,Upgrade,22775404,62.20999908,3.960000038
133,T3Run133 Project Analysis,Upgrade,26130974,70.76999664,4
134,T3Run134 Project Analysis,Upgrade,58543764,139.9499969,4.289999962
135,T3Run135 Project Analysis,Upgrade,56728504,136.4900055,4.210000038
136,T3Run136 Project Analysis,Upgrade,59695040,142.1999969,4.329999924
137,T3Run137 Project Analysis,Upgrade,58216632,142.2299957,4.239999771
138,T3Run138 Project Analysis,Upgrade,59344720,144.8800049,4.230000019
139,T3Run139 Project Analysis,Upgrade,65646948,157.8699951,4.480000019
140,T3Run140 Project Analysis,Upgrade,72725968,175.9499969,4.539999962
141,T3Run141 Project Analysis,Upgrade,305374400,740.789978,5.590000153
142,T3Run142 Project Analysis,Upgrade,296224128,719.1400146,5.449999809
143,T3Run143 Project Analysis,Upgrade,311117408,754.3800049,5.670000076
144,T3Run144 Project Analysis,Upgrade,301923904,734.5499878,5.5
145,T3Run145 Project Analysis,Upgrade,307051904,746.75,5.489999771
146,T3Run146 Project Analysis,Upgrade,338208512,820.9799805,5.980000019
147,T3Run147 Project Analysis,Upgrade,368786080,893.9500122,6.090000153
148,T3Run148 Project Analysis,Upgrade,21379796,61.97999954,4.730000019
149,T3Run149 Project Analysis,Upgrade,20631684,60.40000153,4.650000095
150,T3Run150 Project Analysis,Upgrade,21853022,62.97000122,4.78000021
151,T3Run151 Project Analysis,Upgrade,21117216,61.5,4.679999828
152,T3Run152 Project Analysis,Upgrade,21620694,62.70000076,4.670000076
153,T3Run153 Project Analysis,Upgrade,24133630,67.84999847,4.949999809
154,T3Run154 Project Analysis,Upgrade,27268296,75.59999847,5.019999981
155,T3Run155 Project Analysis,Upgrade,60414236,152.8699951,5.28000021
156,T3Run156 Project Analysis,Upgrade,58523228,148.7899933,5.159999847
157,T3Run157 Project Analysis,Upgrade,61610872,155.4900055,5.349999905
158,T3Run158 Project Analysis,Upgrade,59725308,151.6100006,5.210000038
159,T3Run159 Project Analysis,Upgrade,60850652,154.2799988,5.199999809
160,T3Run160 Project Analysis,Upgrade,67295680,168.2200012,5.590000153
161,T3Run161 Project Analysis,Upgrade,74170320,185.2400055,5.679999828
162,T3Run162 Project Analysis,Upgrade,305129088,745.6199951,6.539999962
163,T3Run163 Project Analysis,Upgrade,295970944,723.8499756,6.349999905
164,T3Run164 Project Analysis,Upgrade,310876384,759.2800293,6.639999866
165,T3Run165 Project Analysis,Upgrade,301516384,737.1699829,6.429999828
166,T3Run166 Project Analysis,Upgrade,306643808,749.3699951,6.409999847
167,T3Run167 Project Analysis,Upgrade,337781984,823.3699951,7.03000021
168,T3Run168 Project Analysis,Upgrade,368339008,896.0700073,7.170000076
169,T3Run169 Project Analysis,Upgrade,22067808,63.25,4.989999771
170,T3Run170 Project Analysis,Upgrade,21312916,61.72000122,4.900000095
171,T3Run171 Project Analysis,Upgrade,22548498,64.23000336,5.039999962
172,T3Run172 Project Analysis,Upgrade,21796000,62.75999832,4.929999828
173,T3Run173 Project Analysis,Upgrade,22282966,63.90000153,4.929999828
174,T3Run174 Project Analysis,Upgrade,24843812,69.01000214,5.210000038
175,T3Run175 Project Analysis,Upgrade,27919102,76.62000275,5.269999981
176,T3Run176 Project Analysis,Upgrade,61439848,154.4499969,5.46999979
177,T3Run177 Project Analysis,Upgrade,59513300,150.3699951,5.349999905
178,T3Run178 Project Analysis,Upgrade,62655624,157.0599976,5.53000021
179,T3Run179 Project Analysis,Upgrade,60695428,152.9900055,5.389999866
180,T3Run180 Project Analysis,Upgrade,61818580,155.6699982,5.380000114
181,T3Run181 Project Analysis,Upgrade,68380616,169.6199951,5.78000021
182,T3Run182 Project Analysis,Upgrade,75185056,186.4499969,5.860000134
183,T3Run183 Project Analysis,Upgrade,307118048,745.8200073,6.5
184,T3Run184 Project Analysis,Upgrade,297892544,724.0499878,6.309999943
185,T3Run185 Project Analysis,Upgrade,312901504,759.4799805,6.599999905
186,T3Run186 Project Analysis,Upgrade,303452864,737.25,6.389999866
187,T3Run187 Project Analysis,Upgrade,308576160,749.4500122,6.380000114
188,T3Run188 Project Analysis,Upgrade,339934656,823.4500122,6.989999771
189,T3Run189 Project Analysis,Upgrade,370398848,896.1400146,7.130000114
190,T3Run190 Project Analysis,Upgrade,20840650,61.36999893,5.28000021
191,T3Run191 Project Analysis,Upgrade,20208624,60.08000183,5.199999809
192,T3Run192 Project Analysis,Upgrade,21256284,62.22999954,5.329999924
193,T3Run193 Project Analysis,Upgrade,20648776,61.04000092,5.230000019
194,T3Run194 Project Analysis,Upgrade,21144702,62.22999954,5.21999979
195,T3Run195 Project Analysis,Upgrade,23308522,66.55000305,5.5
196,T3Run196 Project Analysis,Upgrade,26764632,74.93000031,5.570000172
197,T3Run197 Project Analysis,Upgrade,57836432,147.6300049,5.699999809
198,T3Run198 Project Analysis,Upgrade,56214872,144.1799927,5.579999924
199,T3Run199 Project Analysis,Upgrade,58888700,149.8999939,5.760000229
200,T3Run200 Project Analysis,Upgrade,57290076,146.5899963,5.619999886
201,T3Run201 Project Analysis,Upgrade,58432104,149.3099976,5.610000134
202,T3Run202 Project Analysis,Upgrade,63996996,161.1799927,6
203,T3Run203 Project Analysis,Upgrade,71854992,180.3000031,6.090000153
204,T3Run204 Project Analysis,Upgrade,289086016,703.4899902,6.590000153
205,T3Run205 Project Analysis,Upgrade,281313440,685.1500244,6.400000095
206,T3Run206 Project Analysis,Upgrade,294090176,715.3099976,6.699999809
