Run Title,Alternative,NPV,IRR,AVE_IRI
T6Run91 Project Analysis,Overlay,89490664.0,71.05999755859375,4.630000114440918
T6Run92 Project Analysis,Reseal,77530240.0,136.60000610351562,13.4399995803833
T6Run92 Project Analysis,Overlay,660428160.0,332.8699951171875,5.139999866485596
T6Run93 Project Analysis,Reseal,75449520.0,134.5500030517578,13.4399995803833
T6Run93 Project Analysis,Overlay,655922304.0,342.2099914550781,5.139999866485596
T6Run94 Project Analysis,Reseal,76800736.0,134.82000732421875,13.4399995803833
T6Run94 Project Analysis,Overlay,656710144.0,334.30999755859375,5.139999866485596
T6Run95 Project Analysis,Reseal,71203896.0,128.58999633789062,13.4399995803833
T6Run95 Project Analysis,Overlay,634555648.0,344.510009765625,5.159999847412109
T6Run96 Project Analysis,Reseal,62015860.0,123.0999984741211,13.4399995803833
T6Run96 Project Analysis,Overlay,583682816.0,336.42999267578125,5.170000076293945
T6Run97 Project Analysis,Reseal,57834260.0,108.83999633789062,13.4399995803833
T6Run97 Project Analysis,Overlay,532853248.0,300.1000061035156,5.179999828338623
T6Run98 Project Analysis,Reseal,43726340.0,92.31999969482422,13.4399995803833
T6Run98 Project Analysis,Overlay,432636512.0,262.7799987792969,5.210000038146973
T6Run99 Project Analysis,Reseal,216267008.0,357.7300109863281,13.979999542236328
T6Run99 Project Analysis,Overlay,1774169728.0,871.7899780273438,6.309999942779541
T6Run100 Project Analysis,Reseal,210852128.0,351.739990234375,13.979999542236328
T6Run100 Project Analysis,Overlay,1751578880.0,894.2000122070312,6.320000171661377
T6Run101 Project Analysis,Reseal,214528336.0,352.760009765625,13.979999542236328
T6Run101 Project Analysis,Overlay,1761015296.0,874.010009765625,6.309999942779541
T6Run102 Project Analysis,Reseal,199835088.0,335.1199951171875,13.979999542236328
T6Run102 Project Analysis,Overlay,1682266240.0,896.1199951171875,6.340000152587891
T6Run103 Project Analysis,Reseal,175614448.0,321.45001220703125,13.979999542236328
T6Run103 Project Analysis,Overlay,1532835968.0,873.8699951171875,6.380000114440918
T6Run104 Project Analysis,Reseal,165933248.0,281.1499938964844,13.979999542236328
T6Run104 Project Analysis,Overlay,1407920512.0,773.3900146484375,6.389999866485596
T6Run105 Project Analysis,Reseal,129923232.0,236.4600067138672,13.979999542236328
T6Run105 Project Analysis,Overlay,1134871680.0,672.8099975585938,6.440000057220459
T6Run106 Project Analysis,Reseal,-4895254.5,-7.239999771118164,4.659999847412109
T6Run106 Project Analysis,Overlay,7087679.5,27.15999984741211,2.7100000381469727
T6Run107 Project Analysis,Reseal,-4828743.5,-6.949999809265137,4.659999847412109
T6Run107 Project Analysis,Overlay,7726961.5,28.270000457763672,2.7200000286102295
T6Run108 Project Analysis,Reseal,-4893474.0,-7.429999828338623,4.659999847412109
T6Run108 Project Analysis,Overlay,7414572.0,27.770000457763672,2.7100000381469727
T6Run109 Project Analysis,Reseal,-4827684.5,-7.400000095367432,4.659999847412109
T6Run109 Project Analysis,Overlay,8319741.5,29.290000915527344,2.7200000286102295
T6Run110 Project Analysis,Reseal,-4928431.5,-8.220000267028809,4.659999847412109
T6Run110 Project Analysis,Overlay,7710276.0,28.079999923706055,2.7200000286102295
T6Run111 Project Analysis,Reseal,-5134034.0,-12.119999885559082,4.659999847412109
T6Run111 Project Analysis,Overlay,7119597.0,27.469999313354492,2.7200000286102295
T6Run112 Project Analysis,Reseal,-5463023.0,-18.15999984741211,4.659999847412109
T6Run112 Project Analysis,Overlay,5400768.0,24.299999237060547,2.7200000286102295
T6Run113 Project Analysis,Reseal,42184356.0,37.939998626708984,4.480000019073486
T6Run113 Project Analysis,Overlay,83509840.0,83.18000030517578,2.7100000381469727
T6Run114 Project Analysis,Reseal,42762336.0,38.54999923706055,4.480000019073486
T6Run114 Project Analysis,Overlay,86075552.0,85.86000061035156,2.7200000286102295
T6Run115 Project Analysis,Reseal,42125032.0,38.119998931884766,4.480000019073486
T6Run115 Project Analysis,Overlay,84644800.0,84.58000183105469,2.7100000381469727
T6Run116 Project Analysis,Reseal,42290324.0,38.900001525878906,4.489999771118164
T6Run116 Project Analysis,Overlay,87808856.0,88.31999969482422,2.7200000286102295
T6Run117 Project Analysis,Reseal,39707392.0,38.0,4.489999771118164
T6Run117 Project Analysis,Overlay,83688688.0,85.11000061035156,2.7300000190734863
T6Run118 Project Analysis,Reseal,35456336.0,37.0,4.5
T6Run118 Project Analysis,Overlay,78254256.0,84.70999908447266,2.740000009536743
T6Run119 Project Analysis,Reseal,28370780.0,34.15999984741211,4.510000228881836
T6Run119 Project Analysis,Overlay,66812420.0,77.56999969482422,2.75
T6Run120 Project Analysis,Reseal,210839584.0,70.5199966430664,4.699999809265137
T6Run120 Project Analysis,Overlay,323724800.0,214.80999755859375,2.8499999046325684
T6Run121 Project Analysis,Reseal,211876000.0,72.62000274658203,4.710000038146973
T6Run121 Project Analysis,Overlay,330572736.0,225.30999755859375,2.859999895095825
T6Run122 Project Analysis,Reseal,210682816.0,71.37999725341797,4.710000038146973
T6Run122 Project Analysis,Overlay,327013696.0,220.42999267578125,2.8499999046325684
T6Run123 Project Analysis,Reseal,208899360.0,74.68000030517578,4.739999771118164
