Run,Run Title,Alternative,NPV,IRR,AVE_IRI,
347 ,T6Run347 Project Analysis,Overlay,256447152,138.0899963,2.809999943,694
348 ,T6Run348 Project Analysis,Overlay,239845520,132.8999939,2.819999933,696
349 ,T6Run349 Project Analysis,Overlay,224238752,132.4700012,2.829999924,698
350 ,T6Run350 Project Analysis,Overlay,188530192,120.9499969,2.849999905,700
351 ,T6Run351 Project Analysis,Overlay,844904832,352.75,2.970000029,702
352 ,T6Run352 Project Analysis,Overlay,851178240,370.0899963,2.980000019,704
353 ,T6Run353 Project Analysis,Overlay,848102656,362.6499939,2.970000029,706
354 ,T6Run354 Project Analysis,Overlay,844635520,390.6400146,3.00999999,708
355 ,T6Run355 Project Analysis,Overlay,787878976,379.3800049,3.039999962,710
356 ,T6Run356 Project Analysis,Overlay,736742464,381.269989,3.049999952,712
357 ,T6Run357 Project Analysis,Overlay,618974848,349.0899963,3.089999914,714
358 ,T6Run358 Project Analysis,Overlay,92545824,60.75,3.170000076,716
359 ,T6Run359 Project Analysis,Overlay,94363832,62.75999832,3.170000076,718
360 ,T6Run360 Project Analysis,Overlay,93275352,61.93999863,3.170000076,720
361 ,T6Run361 Project Analysis,Overlay,94609872,64.94999695,3.180000067,722
362 ,T6Run362 Project Analysis,Overlay,88732056,63.11000061,3.180000067,724
363 ,T6Run363 Project Analysis,Overlay,81597936,61.54999924,3.180000067,726
364 ,T6Run364 Project Analysis,Overlay,67442360,56.13999939,3.180000067,728
365 ,T6Run365 Project Analysis,Overlay,568276096,214.6799927,3.369999886,730
366 ,T6Run366 Project Analysis,Overlay,572412672,224.75,3.369999886,732
367 ,T6Run367 Project Analysis,Overlay,569828352,221.0899963,3.369999886,734
368 ,T6Run368 Project Analysis,Overlay,566278848,236.5800018,3.380000114,736
369 ,T6Run369 Project Analysis,Overlay,527651680,228.1499939,3.390000105,738
370 ,T6Run370 Project Analysis,Overlay,489365952,223.5599976,3.390000105,740
371 ,T6Run371 Project Analysis,Overlay,407724352,200.5299988,3.400000095,742
372 ,T6Run372 Project Analysis,Overlay,2003639808,566.8800049,3.539999962,744
373 ,T6Run373 Project Analysis,Overlay,2001658752,595.789978,3.549999952,746
374 ,T6Run374 Project Analysis,Overlay,2002622336,585.0100098,3.549999952,748
375 ,T6Run375 Project Analysis,Overlay,1959182848,630.75,3.569999933,750
376 ,T6Run376 Project Analysis,Overlay,1806198272,610.9400024,3.589999914,752
377 ,T6Run377 Project Analysis,Overlay,1679197312,595.3499756,3.589999914,754
378 ,T6Run378 Project Analysis,Overlay,1387715456,534.3400269,3.630000114,756
379 ,T6Run379 Project Analysis,Overlay,191020928,70.84999847,3.339999914,758
380 ,T6Run380 Project Analysis,Overlay,192149056,73.16000366,3.339999914,760
381 ,T6Run381 Project Analysis,Overlay,191302448,71.97000122,3.339999914,762
382 ,T6Run382 Project Analysis,Overlay,189303232,75.41000366,3.339999914,764
383 ,T6Run383 Project Analysis,Overlay,175511472,73.77999878,3.349999905,766
384 ,T6Run384 Project Analysis,Overlay,161112000,70.30999756,3.349999905,768
385 ,T6Run385 Project Analysis,Overlay,131797888,64.01000214,3.349999905,770
386 ,T6Run386 Project Analysis,Overlay,960392832,240.9499969,3.799999952,772
387 ,T6Run387 Project Analysis,Overlay,959745920,252.2100067,3.809999943,774
388 ,T6Run388 Project Analysis,Overlay,959303360,246.8899994,3.809999943,776
389 ,T6Run389 Project Analysis,Overlay,938697024,264.3299866,3.829999924,778
390 ,T6Run390 Project Analysis,Overlay,867128512,258.1199951,3.849999905,780
391 ,T6Run391 Project Analysis,Overlay,801282368,246.4600067,3.859999895,782
392 ,T6Run392 Project Analysis,Overlay,659719488,222.4400024,3.900000095,784
393 ,T6Run393 Project Analysis,Overlay,2618185216,634.3400269,5.320000172,786
394 ,T6Run394 Project Analysis,Overlay,2594617344,665.4899902,5.340000153,788
395 ,T6Run395 Project Analysis,Overlay,2604956928,649.5,5.329999924,790
396 ,T6Run396 Project Analysis,Overlay,2507135744,696.9299927,5.380000114,792
397 ,T6Run397 Project Analysis,Overlay,2289260544,680.75,5.429999828,794
398 ,T6Run398 Project Analysis,Overlay,2112873600,644.1099854,5.440000057,796
399 ,T6Run399 Project Analysis,Overlay,1715865728,577.8200073,5.519999981,798
400 ,T6Run400 Project Analysis,Overlay,243413392,100.7600021,4.670000076,800
401 ,T6Run401 Project Analysis,Overlay,241977200,102.6200027,4.670000076,802
402 ,T6Run402 Project Analysis,Overlay,242248848,100.9100037,4.670000076,804
403 ,T6Run403 Project Analysis,Overlay,234479344,102.5699997,4.670000076,806
404 ,T6Run404 Project Analysis,Overlay,214959616,100.0100021,4.679999828,807
405 ,T6Run405 Project Analysis,Overlay,195999936,90.61000061,4.679999828,810
406 ,T6Run406 Project Analysis,Overlay,157749776,80.08000183,4.690000057,812
407 ,T6Run407 Project Analysis,Overlay,1069052480,354.5299988,5.440000057,814
408 ,T6Run408 Project Analysis,Overlay,1058386304,364.3500061,5.449999809,816
409 ,T6Run409 Project Analysis,Overlay,1062502912,356.0400085,5.440000057,818
410 ,T6Run410 Project Analysis,Overlay,1020917184,366.7399902,5.460000038,820
411 ,T6Run411 Project Analysis,Overlay,933754304,358.25,5.489999771,822
412 ,T6Run412 Project Analysis,Overlay,857084160,319.980011,5.489999771,824
413 ,T6Run413 Project Analysis,Overlay,694024896,280.75,5.53000021,826
414 ,T6Run414 Project Analysis,Overlay,2733495808,-9999.990234,6.869999886,828
415 ,T6Run415 Project Analysis,Overlay,2687565568,-9999.990234,6.889999866,830
416 ,T6Run416 Project Analysis,Overlay,2711463168,-9999.990234,6.880000114,832
417 ,T6Run417 Project Analysis,Overlay,2570877696,-9999.990234,6.920000076,834
418 ,T6Run418 Project Analysis,Overlay,2322715904,-9999.990234,6.960000038,836
419 ,T6Run419 Project Analysis,Overlay,2147134336,820.4099731,6.96999979,838
420 ,T6Run420 Project Analysis,Overlay,1720259328,714.25,7.039999962,840
