Run,Run Title,Alternative,NPV,IRR,AVE_IRI,
335 ,T6Run335 Project Analysis,Reseal,495713792,97.80999756,4.980000019,669
336 ,T6Run336 Project Analysis,Reseal,401974592,90.84999847,5.03000021,671
337 ,T6Run337 Project Analysis,Reseal,103035.5,12.19999981,4.820000172,673
338 ,T6Run338 Project Analysis,Reseal,188132.75,12.35999966,4.820000172,675
339 ,T6Run339 Project Analysis,Reseal,63618.63,12.13000011,4.820000172,677
340 ,T6Run340 Project Analysis,Reseal,53688.63,12.10999966,4.820000172,679
341 ,T6Run341 Project Analysis,Reseal,-258559.25,11.53999996,4.820000172,681
342 ,T6Run342 Project Analysis,Reseal,-1063659.63,9.829999924,4.820000172,683
343 ,T6Run343 Project Analysis,Reseal,-2142246.25,7.110000134,4.829999924,685
344 ,T6Run344 Project Analysis,Reseal,176114640,61.40000153,4.599999905,687
345 ,T6Run345 Project Analysis,Reseal,175499456,62.34999847,4.599999905,689
346 ,T6Run346 Project Analysis,Reseal,175403312,61.79999924,4.599999905,691
347 ,T6Run347 Project Analysis,Reseal,170779664,63.02000046,4.610000134,693
348 ,T6Run348 Project Analysis,Reseal,156898128,61.47000122,4.619999886,695
349 ,T6Run349 Project Analysis,Reseal,144377632,60.59999847,4.619999886,697
350 ,T6Run350 Project Analysis,Reseal,116962160,56.52000046,4.630000114,699
351 ,T6Run351 Project Analysis,Reseal,622941632,110.8199997,4.909999847,701
352 ,T6Run352 Project Analysis,Reseal,618375232,114.4300003,4.920000076,703
353 ,T6Run353 Project Analysis,Reseal,620206080,112.4400024,4.920000076,705
354 ,T6Run354 Project Analysis,Reseal,600109120,117.8000031,4.949999809,707
355 ,T6Run355 Project Analysis,Reseal,548504768,113.9899979,4.980000019,709
356 ,T6Run356 Project Analysis,Reseal,509186784,113.9300003,4.980000019,711
357 ,T6Run357 Project Analysis,Reseal,412875392,104.4100037,5.03000021,713
358 ,T6Run358 Project Analysis,Reseal,13360806,19.79999924,7.900000095,715
359 ,T6Run359 Project Analysis,Reseal,12947366,19.67000008,7.900000095,717
360 ,T6Run360 Project Analysis,Reseal,13167738,19.71999931,7.900000095,719
361 ,T6Run361 Project Analysis,Reseal,11925511,19.26000023,7.900000095,721
362 ,T6Run362 Project Analysis,Reseal,9509628,18.26000023,7.900000095,723
363 ,T6Run363 Project Analysis,Reseal,8185468,17.48999977,7.900000095,725
364 ,T6Run364 Project Analysis,Reseal,4317734.5,15.30000019,7.900000095,727
365 ,T6Run365 Project Analysis,Reseal,146557056,48.06000137,8.949999809,729
366 ,T6Run366 Project Analysis,Reseal,143740448,48.22000122,8.949999809,731
367 ,T6Run367 Project Analysis,Reseal,145427888,48.02000046,8.949999809,733
368 ,T6Run368 Project Analysis,Reseal,137309472,47.95999908,8.949999809,735
369 ,T6Run369 Project Analysis,Reseal,121978656,46.81000137,8.949999809,737
370 ,T6Run370 Project Analysis,Reseal,113803544,45.29000092,8.949999809,739
371 ,T6Run371 Project Analysis,Reseal,89033568,41.93000031,8.949999809,741
372 ,T6Run372 Project Analysis,Reseal,1192852992,112.0299988,8.159999847,743
373 ,T6Run373 Project Analysis,Reseal,1172479488,113.8099976,8.159999847,745
374 ,T6Run374 Project Analysis,Reseal,1184666624,112.7799988,8.159999847,747
375 ,T6Run375 Project Analysis,Reseal,1123196288,115.4000015,8.159999847,749
376 ,T6Run376 Project Analysis,Reseal,1007572608,113.6100006,8.159999847,751
377 ,T6Run377 Project Analysis,Reseal,944299392,110.7699966,8.159999847,753
378 ,T6Run378 Project Analysis,Reseal,758183680,103.8600006,8.159999847,755
379 ,T6Run379 Project Analysis,Reseal,24527982,33.52000046,11,757
380 ,T6Run380 Project Analysis,Reseal,23765198,33.29999924,11.01000023,759
381 ,T6Run381 Project Analysis,Reseal,24230348,33.33000183,11.01000023,761
382 ,T6Run382 Project Analysis,Reseal,22055720,32.45999908,11.01000023,763
383 ,T6Run383 Project Analysis,Reseal,18684512,30.90999985,11.01000023,765
384 ,T6Run384 Project Analysis,Reseal,16687190,28.87999916,11.01000023,767
385 ,T6Run385 Project Analysis,Reseal,11111435,24.97999954,11.01000023,769
386 ,T6Run386 Project Analysis,Reseal,133692880,98.09999847,12.10000038,771
387 ,T6Run387 Project Analysis,Reseal,130756216,99.01999664,12.10000038,773
388 ,T6Run388 Project Analysis,Reseal,132580200,97.65000153,12.10000038,775
389 ,T6Run389 Project Analysis,Reseal,123976040,97.80999756,12.10000038,777
390 ,T6Run390 Project Analysis,Reseal,110061824,96.01000214,12.10000038,779
391 ,T6Run391 Project Analysis,Reseal,102428640,87.83000183,12.10000038,781
392 ,T6Run392 Project Analysis,Reseal,80007608,79.62999725,12.10999966,783
393 ,T6Run393 Project Analysis,Reseal,311288800,269.7999878,13.09000015,785
394 ,T6Run394 Project Analysis,Reseal,304793632,275.2600098,13.09000015,787
395 ,T6Run395 Project Analysis,Reseal,308768160,268.0100098,13.09000015,789
396 ,T6Run396 Project Analysis,Reseal,290655040,272.0700073,13.09000015,791
397 ,T6Run397 Project Analysis,Reseal,258097888,268.480011,13.09000015,793
398 ,T6Run398 Project Analysis,Reseal,242014448,237.8099976,13.09000015,795
399 ,T6Run399 Project Analysis,Reseal,192623552,213.4199982,13.09000015,797
400 ,T6Run400 Project Analysis,Reseal,19071516,44.75,12.98999977,799
401 ,T6Run401 Project Analysis,Reseal,18231986,43.90999985,12.98999977,801
402 ,T6Run402 Project Analysis,Reseal,18814826,44.31999969,12.98999977,803
403 ,T6Run403 Project Analysis,Reseal,16791850,42.09000015,12.98999977,805
404 ,T6Run404 Project Analysis,Reseal,13591526,38.83000183,12.98999977,808
405 ,T6Run405 Project Analysis,Reseal,12174214,35.77000046,12.98999977,809
406 ,T6Run406 Project Analysis,Reseal,7372410.5,28.75,12.98999977,811
407 ,T6Run407 Project Analysis,Reseal,99702424,145.3800049,13.51000023,813
408 ,T6Run408 Project Analysis,Reseal,96980008,143.2599945,13.51000023,815
409 ,T6Run409 Project Analysis,Reseal,98894112,143.5299988,13.51000023,817
410 ,T6Run410 Project Analysis,Reseal,91587928,137.0700073,13.51000023,819
411 ,T6Run411 Project Analysis,Reseal,80034632,131.3899994,13.51000023,821
412 ,T6Run412 Project Analysis,Reseal,75305248,116.6200027,13.51000023,823
413 ,T6Run413 Project Analysis,Reseal,57704924,99.75,13.51000023,825
414 ,T6Run414 Project Analysis,Reseal,270145920,389.5499878,14.06000042,827
415 ,T6Run415 Project Analysis,Reseal,262932336,383.1499939,14.06000042,829
416 ,T6Run416 Project Analysis,Reseal,268231600,384.3399963,14.06000042,831
417 ,T6Run417 Project Analysis,Reseal,249098784,365.6099854,14.06000042,833
418 ,T6Run418 Project Analysis,Reseal,219258656,350.6600037,14.06000042,835
419 ,T6Run419 Project Analysis,Reseal,207215376,308.5499878,14.06000042,837
420 ,T6Run420 Project Analysis,Reseal,163265408,260.6300049,14.06000042,839
