Run,Run Title,Alternative,NPV,IRR,AVE_IRI
136,T3Run136 Project Analysis,Regravelling,51203856,-9999.990234,7.510000229
137,T3Run137 Project Analysis,Regravelling,46728828,-9999.990234,7.369999886
138,T3Run138 Project Analysis,Regravelling,46434184,-9999.990234,6.96999979
139,T3Run139 Project Analysis,Regravelling,51882156,-9999.990234,7.260000229
140,T3Run140 Project Analysis,Regravelling,44065328,-9999.990234,7.320000172
141,T3Run141 Project Analysis,Regravelling,255953392,-9999.990234,9.399999619
142,T3Run142 Project Analysis,Regravelling,241635552,-9999.990234,9.159999847
143,T3Run143 Project Analysis,Regravelling,259240064,-9999.990234,9.529999733
144,T3Run144 Project Analysis,Regravelling,265368064,-9999.990234,8.729999542
145,T3Run145 Project Analysis,Regravelling,245610240,-9999.990234,8.710000038
146,T3Run146 Project Analysis,Regravelling,267764368,-9999.990234,9.359999657
147,T3Run147 Project Analysis,Regravelling,253784032,-9999.990234,9
148,T3Run148 Project Analysis,Regravelling,26863446,-9999.990234,6.639999866
149,T3Run149 Project Analysis,Regravelling,24932536,-9999.990234,6.590000153
150,T3Run150 Project Analysis,Regravelling,27334842,-9999.990234,6.659999847
151,T3Run151 Project Analysis,Regravelling,24383536,-9999.990234,6.610000134
152,T3Run152 Project Analysis,Regravelling,21815736,-9999.990234,6.610000134
153,T3Run153 Project Analysis,Regravelling,24571544,-9999.990234,6.739999771
154,T3Run154 Project Analysis,Regravelling,20423292,537.6300049,6.769999981
155,T3Run155 Project Analysis,Regravelling,70897424,-9999.990234,7.039999962
156,T3Run156 Project Analysis,Regravelling,66494904,-9999.990234,6.96999979
157,T3Run157 Project Analysis,Regravelling,72032632,-9999.990234,7.079999924
158,T3Run158 Project Analysis,Regravelling,65381400,-9999.990234,7
159,T3Run159 Project Analysis,Regravelling,59295132,-9999.990234,6.989999771
160,T3Run160 Project Analysis,Regravelling,65817196,-9999.990234,7.210000038
161,T3Run161 Project Analysis,Regravelling,55949156,-9999.990234,7.260000229
