Run,Run Title,Alternative,NPV,IRR,AVE_IRI,
156 ,T5Run156 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.31999969,312
157 ,T5Run157 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.31999969,314
158 ,T5Run158 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.31999969,316
159 ,T5Run159 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.31999969,318
160 ,T5Run160 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.31999969,320
161 ,T5Run161 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.32999992,322
162 ,T5Run162 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.40999985,324
163 ,T5Run163 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.40999985,326
164 ,T5Run164 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.40999985,328
165 ,T5Run165 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.40999985,330
166 ,T5Run166 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.40999985,332
167 ,T5Run167 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.40999985,334
168 ,T5Run168 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.40999985,336
169 ,T5Run169 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.82999992,338
170 ,T5Run170 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.82999992,340
171 ,T5Run171 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.82999992,342
172 ,T5Run172 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.82999992,344
173 ,T5Run173 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.82999992,346
174 ,T5Run174 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.82999992,348
175 ,T5Run175 Project Analysis,Minimum Maintenance (B),0,-9999.990234,12.82999992,350
176 ,T5Run176 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.32999992,352
177 ,T5Run177 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.32999992,354
178 ,T5Run178 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.32999992,356
179 ,T5Run179 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.32999992,358
180 ,T5Run180 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.32999992,360
181 ,T5Run181 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.32999992,362
182 ,T5Run182 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.32999992,364
183 ,T5Run183 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.27999973,366
184 ,T5Run184 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.27999973,368
185 ,T5Run185 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.27999973,370
